TargetAreaPath	BugID	MarketLanguage	OriginalAreaPath	Branch	BuildNum	OpenedBy	OpenedDate	BinaryName	Uri	AppDisplay	AppName	Resolution	OriginalLanguageComment	EnglishTranslatedComment
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57592943	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	WPMain	12384	v-trugan	5/14/2014 15:34	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	Scandinavian airlines 8750 shows web search	Scandinavian airlines 8750 shows web search
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57604766	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_corex_shell	12234	ksap	11/7/2013 0:34	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	PUMA: Allow to change weather to Celsius	PUMA: Allow to change weather to Celsius
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57655360	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	WPMain	12323	richap	2/27/2014 4:02	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	aa 118 triggers cat3b instead of cat3a	aa 118 triggers cat3b instead of cat3a
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57670728	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_wallet	12279	jegentle	1/16/2014 18:51	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/SearchResults?QuerySource=BrowserAddressBar&QueryString=search%20fod	Search	WebSearch.exe	768x1280	Hanging no results found for string in local search view without originating query term	Hanging no results found for string in local search view without originating query term
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57671882	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12259	rmorton	12/11/2013 16:00	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome	Search	Searchcm.dll	480x800	Cat2 disambiguation. Read the top two was not recognized.	Cat2 disambiguation. Read the top two was not recognized.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57692174	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	wpb_cxe_r1_exp_dev3	14082	binxjia	4/28/2014 8:05	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	现在几点了，expect fact	Now several points,expect fact
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57728618	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	WPMain	12301	raranke	2/14/2014 7:15	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Testing the diag card	Testing the diag card
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57748918	En-US	Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement	wpb_siplat	12318	mikemo	2/21/2014 21:47	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Voice: Reminders  Calendar  Alarms  Notes	RW_Cortana_LiMa.client	768x1280	wake me up in one hour and Cortana asked what time	wake me up in one hour and Cortana asked what time
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57770255	Zh-CN	Windows Phone Blue\Experiences\RealWorld\Search	wpb_cxe_r1_exp_dev3	14067	yatan	5/7/2014 10:02	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Other feedback	Websearch.exe	480x800	More addons could not found	More addons could not found
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57778631	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	wpb_cxe_r1_exp_dev3	14082	jiangsh	4/28/2014 18:36	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	[feature] good answer when ask age	[feature] good answer when ask age
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57786680	Zh-CN	Windows Phone Blue\Experiences\RealWorld\ContextualAwareness	wpb_cxe_r1_exp_dev3	14069	micmu	4/15/2014 10:31	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Suggestions UX  Content  inferences	mffileavcapture.dll	480x800	Layout mess	Layout mess
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57818550	Zh-CN	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_fb4	12314	talin	3/20/2014 12:34	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Other feedback	Websearch.exe	480x800	输入伊顿花园在哪里，能正常打开地图。但是应该是苏州市，而不是宿州市	Enter Eaton gardens where can open the map normally. But should be in Suzhou, Suzhou city, rather than
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57821050	Zh-CN	Windows Phone Blue\Experiences\RealWorld\Search	wpb_cxe_r1_exp_dev3	14054	xudzhao	4/14/2014 9:17	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Other feedback	Websearch.exe	480x800	语法错误	Syntax error
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57825742	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12284	jordana	1/16/2014 17:36	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome	Search	Searchcm.dll	480x800	Tip said call <email address>	Tip said call <email address>
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57827287	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	WPMain	12296	mihaim	1/29/2014 0:56	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	720x1280	who am I? Returns the answer for where am I?. The right answer should be my name or a joke.	who am I? Returns the answer for where am I?. The right answer should be my name or a joke.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57846377	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_wallet	12252	diegoca	11/28/2013 20:18	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	Wrong stock symbol 	Wrong stock symbol 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57854290	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	WPMain	12334	marubins	3/11/2014 2:35	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	768x1280	Why is there a time inconsistency here?	Why is there a time inconsistency here?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57884364	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_wallet	12271	diegoca	12/22/2013 5:48	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?S&amp;SuggestionId={&amp;SuggestionType=I	Search	Searchcm.dll	768x1280	Tapped on Cortana tile. Wrong screen?	Tapped on Cortana tile. Wrong screen?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57895915	En-US	Windows Phone Blue\Experiences\RealWorld\VoiceFramework	wpb_cxe_r1_exp_dev3	14050	wbromage	4/15/2014 13:18	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId	Cortana Voice: Calling  Texting  Open app	RW_Cortana_Speech.client	480x800	Asked to send a text to Lucy Bromage. Didnt detect name  so asked who to as a follow up question.	Asked to send a text to Lucy Bromage. Didnt detect name  so asked who to as a follow up question.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57910770	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12253	howardwo	12/1/2013 7:30	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	Submitted a simple web search and its doing nothing	Submitted a simple web search and its doing nothing
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57940652	Zh-CN	Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement	wpb_cxe_r1_exp_dev3	14072	v-ruyuyu	4/15/2014 3:17	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Voice: Reminders  Calendar  Alarms  Notes	RW_Cortana_LiMa.client	480x800	Directly ask user to update calendar time not expected	Directly ask user to update calendar time not expected
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57963081	En-US	Windows Phone Blue\Experiences\CoreX\Shell	wpb_mobilecore	12259	rokarman	12/10/2013 0:30	starthost.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5602/Start	Start Host	Starthost.exe	480x800	When asking Cortana show all alarms it shows a list of alarms then crashes. Repros every time. Other questions work fine.	When asking Cortana show all alarms it shows a list of alarms then crashes. Repros every time. Other questions work fine.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57986423	Zh-CN	Windows Phone Blue\Experiences\RealWorld\CortanaOOBE	wpb_cxe_r1_exp_dev3	14090	weijx	5/7/2014 13:49	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Settings / Set Up	RW_Cortana_OOBE.client	480x800	修改锁屏密码应该进入设定	Modify Set screen lock password should be entered
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	57996495	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	WPMain	12337	kevinlee	3/15/2014 6:34	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x854	Looking at todays weather 3/14/14 Cortana tells me that its going to be rainy and thunderstorms. When I click through the deep link to Bing weather it tells me that showers stop at 8 am and the rest of the day is going to be gorgeous. No idea which one to trust  so feels like I cant trust either.	Looking at todays weather 3/14/14 Cortana tells me that its going to be rainy and thunderstorms. When I click through the deep link to Bing weather it tells me that showers stop at 8 am and the rest of the day is going to be gorgeous. No idea which one to trust  so feels like I cant trust either.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58018438	En-US	Windows Phone Blue\Experiences\RealWorld\VoiceFramework	WPMain	12278	momalley	1/14/2014 1:29	SpeechCPL.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5624/_default	speech	SpeechCPL.exe	480x800	Press and hold start message is incorrect.	Press and hold start message is incorrect.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58018581	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	wpb_exp_realworld_fb4	12324	yipeng	3/11/2014 7:36	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	我说 播放最炫民族风	I Says playing the coolest nation wind
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58028365	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_dp_grim_dev1	12244	sacondic	11/20/2013 22:04	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome	Search	Searchcm.dll	480x800	[TopIssueParentId:175028] I said install remote desktop  Cortana said here is the app I found and then showed me a page of unrelated web results	[TopIssueParentId:175028] I said install remote desktop  Cortana said here is the app I found and then showed me a page of unrelated web results
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58046541	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_realworld_fb4	12303	xindon	2/11/2014 3:38	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	The recommendation is not for restaurant 	The recommendation is not for restaurant
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58048421	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	WPMain	12385	v-trugan	5/16/2014 15:25	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Weather in forest  pa shows forest city on answer card	Weather in forest  pa shows forest city on answer card
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58070606	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_realworld	12334	mariav	3/10/2014 19:38	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	find child care in mountain view keeps going to search.  Out of 10 times it stayed in Cortana and gave me a list.  	find child care in mountain view keeps going to search.  Out of 10 times it stayed in Cortana and gave me a list.  
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58075627	Zh-CN	Windows Phone Blue\CorePlat\DeviceFundamentals\Telemetry\UnknownPSMapping	wpb_cxe_r1_exp_dev3	14077	yuanzho	4/23/2014 12:01	BinaryMissing.exe		Unknown		480x800	完全没有上下文 说讲一个笑话 然后江了一个 说再讲一个 就跳到web	Absolutely no context Say a joke Then Jiang a Said that the question of a Jump to Web
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58076708	Zh-CN	Windows Phone Blue\Experiences\RealWorld\VoiceFramework\Help	wpb_cxe_r1_exp_dev3	14084	wezha	4/28/2014 9:32	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Help and Tips	RW_Cortana_Help.client	480x800	语气词说得非常怪	Mood words say very weird
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58081490	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	wpb_cxe_r1_exp_dev3	14056	rmorton	4/4/2014 1:21	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	Coydnt find Abraham Poincheval	Coydnt find Abraham Poincheval
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58086175	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_realworld_fb4	12314	talin	4/28/2014 8:05	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	问今天天气如何 在语音答复关于今天空气质量的部分会说location美元 location美元。	Q how is the weather today  Voice response on the part of the air quality today will say location $ location $.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58089712	En-US	Windows Phone Blue\CorePlat\DeviceFundamentals\Telemetry\UnknownPSMapping	WPMain	12314	alcastan	2/24/2014 17:32	BinaryMissing.exe		Unknown		480x800	Reminders to track Flight look scary without a pointer to the source why Cortana is suggesting to track it. It took me a while to realize a friend sent me a flight itinerary and maybe thats why Cortana is suggesting me to track it. At glance it seemed Cortana went nuts tracking random stuff. This should not be by design. Please improve it.	Reminders to track Flight look scary without a pointer to the source why Cortana is suggesting to track it. It took me a while to realize a friend sent me a flight itinerary and maybe thats why Cortana is suggesting me to track it. At glance it seemed Cortana went nuts tracking random stuff. This should not be by design. Please improve it.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58091093	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12278	risten	1/20/2014 16:21	BinaryMissing.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	Bing music search results do not successfully open in the Xbox music store. When you tap the Store button  the phone freezes.  	Bing music search results do not successfully open in the Xbox music store. When you tap the Store button  the phone freezes.  
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58095077	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12295	daspieke	1/29/2014 22:50	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Other feedback	Websearch.exe	768x1280	Cant connect error from cortana on 2g  although connectivity looks good otherwise 	Cant connect error from cortana on 2g  although connectivity looks good otherwise 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58103236	Zh-CN	Windows Phone Blue\Experiences\RealWorld\AssistantUI	wpb_cxe_r1_exp_dev3	14094	shihan	5/14/2014 6:23	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Search UI	RW_Cortana_UI.client	480x800	我刚刚说的是，今天风好大呀，识别对了	I Just say is that today the wind is so big, and recognition of the
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58104362	En-US	Windows Phone Blue\Experiences\RealWorld	WPMain	12246	noamb	11/21/2013 14:02	SMSettings.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5664/AssistUXSettings	Cortana	SMSettings.exe	768x1280	Cortana shape doesnt change according to my settings	Cortana shape doesnt change according to my settings
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58111869	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12242	gileaa	11/17/2013 10:05	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	Bad reading order 	Bad reading order 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58127650	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_cxe_r1_exp_dev3	14055	najones	4/4/2014 1:20	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	768x1280	My closest train station is less than a mile away! Cortana thinks otherwise.	My closest train station is less than a mile away! Cortana thinks otherwise.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58148560	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12249	noamb	11/24/2013 12:22	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	Cortana icon displayed on center of line when launched  but on right if then tapping on win logo key and then back key.	Cortana icon displayed on center of line when launched  but on right if then tapping on win logo key and then back key.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58150602	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP	wpb_cxe_r1_exp_dev3	14067	wendigao	4/11/2014 9:15	IExplore.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5666/_default?StartURL=http:%2F%2Ftao-phone.com%2Farchives%2F1332.html&ReferrerUrl=https:%2F%2Fwww.bing.com%2Fsearch%3Fq=%25E4%25BD%25A0%25E5%2592%258C%2520siri%2520%25E5%2593%25AA%25E4%25B8%25AA%25E5%25A5%25BD%26pivot=web%26persona=0%26input=1%26form=SBCLIK2%26mkt=zh-CN%26setlang=zh-CN	Cortana Basic search relevance	Bing_HOSE.server	480x800	提问你和siri哪个好 结果出来的是siri的相关结果 我期待的是cortana和siri两者比较的搜索内容	Ask you and Siri which good results out of the Siri  results I expected that Cortana and Siri than the two more searches
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58163430	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP	wpb_cxe_r1_exp_dev3	14089	cyl	5/28/2014 14:35	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Basic search relevance	Bing_HOSE.server	480x800	Local data is not good. Doesnt contain mcdonald at 欧陆广场	Local data is not good. Doesnt contain McDonald at European continental Plaza
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58179677	Zh-CN	Windows Phone Blue\Experiences\RealWorld\ContextualAwareness	wpb_exp_realworld_fb4	12323	mjlee	3/17/2014 17:04	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/Trackers	Cortana Suggestions UX  Content  inferences	mffileavcapture.dll	480x800	提醒是什么意思，推送大家才懂	Reminder mean, pushing everyone can understand
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58225766	En-US	Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement	WPMain	12310	marcmcc	2/17/2014 10:06	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Voice: Reminders  Calendar  Alarms  Notes	RW_Cortana_LiMa.client	480x800	It is 1255.  I said wake me up in an hour and a half.  It set at alarm for 5 mins from now	It is 1255.  I said wake me up in an hour and a half.  It set at alarm for 5 mins from now
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58235334	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12290	diegoca	1/24/2014 6:21	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	Cortana got stuck	Cortana got stuck
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58237948	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12251	nipillai	11/29/2013 7:15	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive&SuggestionId=22222222222222222222222222222222	Search	Searchcm.dll	480x800	Looks like the article on the search tile wasnt present in the list	Looks like the article on the search tile wasnt present in the list
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58253735	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12268	kvoros	1/14/2014 1:29	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive	Search	Searchcm.dll	768x1280	Test (nisha)	Test (nisha)
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58287419	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	WPMain	12326	roytan	6/5/2014 0:27	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Cortana says traffic is crawling but traffic overlay on map is green and it only takes six minutes to get there	Cortana says traffic is crawling but traffic overlay on map is green and it only takes six minutes to get there
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58297035	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12272	nileroux	1/5/2014 1:50	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/HostedRedirect?LaunchUri=bing%3A%2F%2Fsearch%3Fq%3Dpacific%2520hardware	Search	Searchcm.dll	768x1280	[TopIssueParentId:175743] When I blatantly have service 	[TopIssueParentId:175743] When I blatantly have service 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58340314	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12275	andymcg	1/21/2014 20:50	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome	Search	Searchcm.dll	480x800	I said set a timer for 7 minutes  and I got an alarm interface instead	I said set a timer for 7 minutes  and I got an alarm interface instead
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58351254	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_wallet	12271	ansmit	1/10/2014 19:03	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	In Australia but weather is showing up in farenheit despite getting correct location	In Australia but weather is showing up in farenheit despite getting correct location
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58351484	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_realworld_fb4	12288	zhiwang	1/26/2014 9:48	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Tts voice sounds slow	Tts voice sounds slow
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58359898	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12290	autobug	1/29/2014 3:27	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	WebSearch.exe	768x1280	Bad result for nearest restaurant	Bad result for nearest restaurant
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58360631	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12275	zigs	1/10/2014 19:03	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	[TopIssueParentId:175743] 	[TopIssueParentId:175743] 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58378577	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_netfun_wifi	12270	davemacd	12/27/2013 2:27	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome	Search	Searchcm.dll	480x800	something went wrong with Cortana search.	something went wrong with Cortana search.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	58438109	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12303	muraris	2/10/2014 5:28	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Other feedback	Websearch.exe	480x854	I asked where am I  followed by who are you and it gave me back the map answer with a readout saying may be below info will help. 	I asked where am I  followed by who are you and it gave me back the map answer with a readout saying may be below info will help. 
