TargetAreaPath,BugID,MarketLanguage,OriginalAreaPath,Branch,BuildNum,OpenedBy,OpenedDate,BinaryName,Uri,AppDisplay,AppName,Resolution,OriginalLanguageComment,EnglishTranslatedComment
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,58925905,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12249,faxu,12/4/2013 2:45,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Search bar disappeared after typing in seahawks,Search bar disappeared after typing in seahawks
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,58928592,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12257,kevsers,12/6/2013 23:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Says here are the apps I found  but opens up web search results,Says here are the apps I found  but opens up web search results
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,58954932,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12326,narad,3/3/2014 6:32,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,I should be able to give feedback on particular suggestions... Agree or disagree about restaurants to tailor future suggestions,I should be able to give feedback on particular suggestions... Agree or disagree about restaurants to tailor future suggestions
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,58972083,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12342,jdeakins,3/20/2014 16:50,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&InterestId={960d80a2-8b8c-417c-9341-c3bc9e8a6165}&QuerySource=InterestTile&SuggestionId={960d80a2-8b8c-417c-9341-c3bc9e8a6165}&SuggestionType=InterestId,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x854,Uif for 387457 - Cortana tile does not result in Cortana news card on proactive canvas,Uif for 387457 - Cortana tile does not result in Cortana news card on proactive canvas
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,58972505,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14050,wbromage,4/8/2014 11:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Gave algo results for  where are the nearest good  pubs. Also heard good as gud and has  pubs as pubs ,Gave algo results for  where are the nearest good  pubs. Also heard good as gud and has  pubs as pubs 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,58981000,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12327,ansmit,3/4/2014 19:24,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId={deee9fbd-0e67-4873-a239-9b982004cfb6}&SuggestionType=InterestId,Cortana Other feedback,Websearch.exe,768x1280,Cortana tile has NK fires missiles as headline  but tap trough does not contain this article,Cortana tile has NK fires missiles as headline  but tap trough does not contain this article
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59003169,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_netfun_corenet,12259,jwesth,12/10/2013 0:30,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,Set an alarm in 10 minutes asks me for a time,Set an alarm in 10 minutes asks me for a time
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59008942,En-US,Windows Phone Blue\Experiences\C4\Messaging,WPMain,12243,hageng,11/18/2013 18:17,MessagingApp.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5610/Default,SMS/MMS Messaging,Messagingapp.exe,480x800,Really??? See screenshot. Cant access network. No way guys.,Really??? See screenshot. Cant access network. No way guys.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59015962,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,WPMain,12323,richap,2/27/2014 5:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Basic search relevance,Bing_HOSE.server,480x800,what team does Sachin tendulkar play for does not fire cat3a ,what team does Sachin tendulkar play for does not fire cat3a 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59038971,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12311,edwardun,2/19/2014 16:39,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Refinement with location or nearby produces a response saying sorry  I am not sure what you wanted?,Refinement with location or nearby produces a response saying sorry  I am not sure what you wanted?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59046822,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement,wpb_exp_realworld,12329,kvoros,3/20/2014 19:03,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Voice: Reminders  Calendar  Alarms  Notes,RW_Cortana_LiMa.client,480x800,Lat long shouldnt be showing,Lat long shouldnt be showing
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59052027,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12246,arashm,11/23/2013 10:46,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive&SuggestionId=11111111111111111111111111111111,Search,Searchcm.dll,768x1280,UX: poor map quality (low-quality jpg with artifacts). Can this be either the real map control  or a vector graphic  or a higher resolution and quality image?,UX: poor map quality (low-quality jpg with artifacts). Can this be either the real map control  or a vector graphic  or a higher resolution and quality image?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59066026,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12307,bcross,2/9/2014 21:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,768x1280,I said traffic to home.  Did not get traffic,I said traffic to home.  Did not get traffic
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59073458,En-US,Windows Phone Blue\Experiences\RealWorld\MapLocationEx,wpb_exp_realworld_maps,12302,sujeetm,2/5/2014 5:03,Maps.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5686/Maps?Mode=Directions&End.Latitude=47.6091188192368&End.Longitude=-122.341266274452&End.Title=Pike+Place+Public+Market&ModeOfTravel=Transit,Maps and Location,Maps.exe,768x1280,Cat2 is sending + in result,Cat2 is sending + in result
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59081436,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12247,jeffbog,11/26/2013 19:15,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Weird garbage in corner of screen,Weird garbage in corner of screen
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59084392,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12241,ansmit,11/15/2013 18:32,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,When I said try again it didnt retryy the reco I then gave it  it went with the first reco it got,When I said try again it didnt retryy the reco I then gave it  it went with the first reco it got
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59094658,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12246,joakiml,11/22/2013 17:07,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,[TopIssueParentId:183674] Same on my Swedish Lunia 920,[TopIssueParentId:183674] Same on my Swedish Lunia 920
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59097834,En-US,Windows Phone Blue\DevPlat\GRIM\TextInput,wpb_dp,12251,christf,11/28/2013 20:18,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Text Input,Keyboardcpl2.exe,480x800,Shadow quoting very slow in Cortana ,Shadow quoting very slow in Cortana 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59116604,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_cxe_r1_exp_dev3,14082,sblohm,5/2/2014 22:07,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,Is there no converter?,Is there no converter?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59125410,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12228,alluu,11/1/2013 0:46,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,720x1280,Said ok to confirm a new apt  and got a server error. :/,Said ok to confirm a new apt  and got a server error. :/
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59128093,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12259,jordana,12/8/2013 20:00,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Second turn on places I asked for directions heard earcon and was sent back to cortana home,Second turn on places I asked for directions heard earcon and was sent back to cortana home
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59135131,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12326,davutk,3/7/2014 20:32,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId={a49ea1de-4cdc-4211-bf34-087ef059a17a}&SuggestionType=InterestId,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,It already knows where my work is. I entered manually weeks ago. Today its asking if this place is my work.,It already knows where my work is. I entered manually weeks ago. Today its asking if this place is my work.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59149837,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12225,howong,11/8/2013 16:36,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive&SuggestionId=11111111111111111111111111111111,Search,Searchcm.dll,768x1280,Work Chat Card (inference) is incorrect. It is showing me my home location. My LiveID is aznstLth.,Work Chat Card (inference) is incorrect. It is showing me my home location. My LiveID is aznstLth.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59150996,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_foundations_fb1,12269,bbowman,12/28/2013 9:32,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,Cortana: Knows the answer but doesnt speak it.,Cortana: Knows the answer but doesnt speak it.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59172894,En-US,Windows Phone Blue\Experiences\RealWorld\MapLocationEx,wpb_exp_realworld,12310,v-anneg,2/12/2014 20:16,Maps.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5686/Maps?Mode=Pin&Latitude=47.6439552307129&Longitude=-122.141815185547&Title=The%2520Home%2520Depot&YPID=YN925x401928287,Maps and Location,Maps.exe,768x1280,Map shows Home Depot at mePOI location.,Map shows Home Depot at mePOI location.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59186174,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12276,alluu,1/13/2014 22:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,wake me up in 15 minutes should go to alarm create. ,wake me up in 15 minutes should go to alarm create. 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59193222,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12275,chamilt,1/10/2014 19:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,expected a pole position answer,expected a pole position answer
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59201850,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12247,dibishop,11/25/2013 2:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/SearchResults?DefaultPivot=Device&QueryString=can you find emails about Amazon,Search,Searchcm.dll,480x800,[TopIssueParentId:175028] I said can you find news about amazon and it showed up fine on the text but when it switched to web searched it searched for can you find emails about amazon,[TopIssueParentId:175028] I said can you find news about amazon and it showed up fine on the text but when it switched to web searched it searched for can you find emails about amazon
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59241555,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_cxe_r1_exp_dev3,14105,muraris,6/5/2014 0:26,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x854,I asked who wrote a book. Reco is right  it gives me some maps answer which was the last q I asked  where am I? Seems to think I am in multiturn somehow. Route to Jon Hamaker,I asked who wrote a book. Reco is right  it gives me some maps answer which was the last q I asked  where am I? Seems to think I am in multiturn somehow. Route to Jon Hamaker
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59243076,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12295,jsking,1/29/2014 2:47,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Repro for 328668,Repro for 328668
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59254250,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12273,patderks,1/11/2014 1:41,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Typed cb6 water filter to do a search  why am I prompted to create a note and why cant I optionally search the web?,Typed cb6 water filter to do a search  why am I prompted to create a note and why cant I optionally search the web?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59275652,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_mobilecore,12271,tdavid,1/10/2014 4:21,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Cortana unable to authenticate even though Ive verified internet access is working,Cortana unable to authenticate even though Ive verified internet access is working
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59281782,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld,12338,v-trugan,3/17/2014 15:20,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Find used cars show web search,Find used cars show web search
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59294785,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12278,chchin,1/15/2014 0:51,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,When asking for the stock price yesterday  the answer is todays current price ,When asking for the stock price yesterday  the answer is todays current price 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59304468,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12279,lisimion,1/14/2014 9:36,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,I get an error when i type hello in cortana.,I get an error when i type hello in cortana.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59305616,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld,12326,hechoy,3/5/2014 19:03,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,768x1280,Go office takes me to search results,Go office takes me to search results
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59308345,En-US,Windows Phone Blue\Experiences\RealWorld\AssistantUI,WPMain,12293,qdamere,1/25/2014 3:32,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome,Cortana Search UI,RW_Cortana_UI.client,768x1280,This little ... Is impossible to see and hard to discover what it hides,This little ... Is impossible to see and hard to discover what it hides
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59318684,En-US,Windows Phone Blue\Experiences\RealWorld\ContextualAwareness,WPMain,12312,lcramb,2/15/2014 4:12,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Suggestions UX  Content  inferences,mffileavcapture.dll,480x800,Say no to work chat  the proactive canvas is then blank,Say no to work chat  the proactive canvas is then blank
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59322959,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12275,andymcg,1/17/2014 7:49,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,Poor grammar  should be her instead of their,Poor grammar  should be her instead of their
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59349159,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12271,tfennel,12/29/2013 22:51,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,Was hoping to find restaurants around my current location.,Was hoping to find restaurants around my current location.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59373487,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_exp_realworld,12323,kvoros,2/28/2014 1:15,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,768x1280,How many calories are in a vanilla latte,How many calories are in a vanilla latte
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59377832,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12234,joannecu,11/8/2013 10:17,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,It says its listening  but didnt make a sound and never hears anything. ,It says its listening  but didnt make a sound and never hears anything. 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59386206,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12267,manishap,1/15/2014 9:49,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,is as 335 on time is what I asked  Cortana never recognized. Attached are some of the recognitions..,is as 335 on time is what I asked  Cortana never recognized. Attached are some of the recognitions..
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59421009,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_exp_realworld,12303,muraris,2/10/2014 5:29,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x854,I asked who wrote the Mahabharata we decided to open some app,I asked who wrote the Mahabharata we decided to open some app
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59424664,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_mixos,12281,rmyers,1/17/2014 17:55,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Cortana now assesses my dancing qualities? Text says try Dancing lessons,Cortana now assesses my dancing qualities? Text says try Dancing lessons
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59425427,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12275,shawnhar,1/10/2014 19:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,720x1280,Cortana doesnt understand wake me at xxx as syntax for setting an alarm,Cortana doesnt understand wake me at xxx as syntax for setting an alarm
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59433821,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12286,muraris,1/19/2014 0:18,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,No loc fix???,No loc fix???
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59435369,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_corex_shell,12249,matusl,11/26/2013 11:05,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Cortana star shape setting doesnt work,Cortana star shape setting doesnt work
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59435793,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12308,snaqvi,2/10/2014 21:23,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,480x800,Bing image results navigate to the wrong images when a result thumbnail is tapped,Bing image results navigate to the wrong images when a result thumbnail is tapped
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59436418,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12298,autobug,1/30/2014 20:53,DataSmart.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5646/Default,Search,Searchcm.dll,480x800,Cortana info gathering in  non cortana market because of ipe log,Cortana info gathering in  non cortana market because of ipe log
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59438188,En-US,Windows Phone Blue\Experiences\RealWorld\CortanaOOBE,wpb_cxe_r1_exp_dev3,14067,leidu,4/15/2014 3:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Settings / Set Up,RW_Cortana_OOBE.client,480x800,I was trying to let cortana call me asmodeus Expectation as-mou-dee-us. Actually as-mou-dews,I was trying to let cortana call me asmodeus Expectation as-mou-dee-us. Actually as-mou-dews
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59445875,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12262,v-anneg,12/11/2013 17:50,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,No listening earcon played for P+H search,No listening earcon played for P+H search
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59448544,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_c4,12288,aschoorl,1/21/2014 14:20,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/SearchResults?QuerySource=BrowserAddressBar&QueryString=ball%20lightning,Search,WebSearch.exe,768x1280,Cant tap photos,Cant tap photos
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59456792,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld,12314,mizaidi,2/18/2014 10:14,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,When asking for where is Harrys Hafbrau in San Jose Cortana pulls the correct information. When taping on the map image the map loads to the incorrect location off Santa Clara Ave instead of Saratogoa Ave.,When asking for where is Harrys Hafbrau in San Jose Cortana pulls the correct information. When taping on the map image the map loads to the incorrect location off Santa Clara Ave instead of Saratogoa Ave.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59467599,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,wpb_exp_realworld,12328,v-anneg,3/5/2014 18:34,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,768x1280,After receiving SMS and replying via BT when I turned off headset no audio plays thru speaker and looks like Cortana is stuck in listening mode,After receiving SMS and replying via BT when I turned off headset no audio plays thru speaker and looks like Cortana is stuck in listening mode
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59468346,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12348,nosheens,3/24/2014 21:49,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Wrong reco for multi-turn,Wrong reco for multi-turn
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59477071,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14062,najones,4/6/2014 6:24,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,768x1280,If I as her what the weather is going to be like I get the answer in C however in her day overview she gives me it in F. One  this should be consistent  Two  in the UK this should be C  Three  we should have the choice.,If I as her what the weather is going to be like I get the answer in C however in her day overview she gives me it in F. One  this should be consistent  Two  in the UK this should be C  Three  we should have the choice.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59477221,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12268,zigs,12/22/2013 1:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,[TopIssueParentId:175753] Should trigger maps navi,[TopIssueParentId:175753] Should trigger maps navi
