TargetAreaPath,BugID,MarketLanguage,OriginalAreaPath,Branch,BuildNum,OpenedBy,OpenedDate,BinaryName,Uri,AppDisplay,AppName,Resolution,OriginalLanguageComment,EnglishTranslatedComment
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,10932875,Zh-CN,Windows Phone Blue\CorePlat\DeviceFundamentals\Telemetry\UnknownPSMapping,wpb_cxe_r1_exp_dev3,14090,jessicaz,5/8/2014 15:48,BinaryMissing.exe,Unknown,Unknown,,480x800,,
Windows Phone Blue\Experiences_DevPartners\Bing\CU\IntentExtraction,10933040,En-US,Windows Phone Blue\Experiences\Apps\EmailAndCalendar\Calendar,wpb_exp,12335,jegentle,3/13/2014 17:22,Email.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5614/MessageList?FolderEntryId=0000000046000000010000000B00000000000000,Calendar,Calendar.exe,768x1280,Multi day spans separated by till not being extracted correctly,Multi day spans separated by till not being extracted correctly
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LG,10940980,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_exp_realworld_fb4,12294,xianxu,1/29/2014 4:48,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,清明放假与清明节放假的结果都很好，但后者没有LG答复,Ching Ming holidays and Ching Ming Holiday results are very good_ but the latter is not LG answers
Windows Phone Blue\Experiences\RealWorld\Search,10947772,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12278,zigs,1/15/2014 20:31,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,[TopIssueParentId:175028] There is a confidential meeting on January 23rd are you around that day,[TopIssueParentId:175028] There is a confidential meeting on January 23rd are you around that day
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LG,10953638,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14082,znie,4/30/2014 20:10,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,我问明天下雨吗？cortana答不大可能。却读出明天有阵雨。推理有问题。,I Ask tomorrow rain? Cortana is unlikely to answer. But read there will be showers tomorrow. Push  problems.
Windows Phone Blue\Experiences_DevPartners\Bing\CU\SR,10959000,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_cxe_r1_exp_dev3,14057,shpen,4/4/2014 21:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,查询 最强大脑 期待 江苏卫视最强大脑节目信息 实际 语音识别有误,Query  Strong  Brain expect Jiang Su TV best brain program information practical speech recognition errors
Windows Phone Blue\Experiences_DevPartners\Bing\ProactiveExperiences\SuggestionCanvas,10961558,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12271,daspieke,12/29/2013 2:46,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?S&amp;SuggestionId={&amp;SuggestionType=I,Search,Searchcm.dll,480x800,I have already elected to track news on this search term  but when I search for it  Cortana prompts to track it again.,I have already elected to track news on this search term  but when I search for it  Cortana prompts to track it again.
Windows Phone Blue\Experiences\RealWorld\Search,10961775,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_corex,12266,davmonk,12/19/2013 3:22,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,Text box not same height as MIC button,Text box not same height as MIC button
Windows Phone Blue\Experiences\RealWorld\Search,10967402,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_siplat,12291,sachawla,1/28/2014 1:07,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,768x1280,After repeated attempts  Cortana does not provide answers,After repeated attempts  Cortana does not provide answers
Windows Phone Blue\Experiences_DevPartners\Bing\CU\SR,10978952,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_cxe_r1_exp_dev3,14067,jalan,4/29/2014 21:38,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,识别准确性不好 刚才说给文佩打电话名字识别了好几次才成功 还不如手动拨号方便了,Poor recognition accuracy Call Wen Pei said name recognition several times before success Manual dialing
Windows Phone Blue\Experiences\RealWorld\Search,10992012,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12308,v-trugan,2/11/2014 18:27,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,480x800,How far is Portland starts call,How far is Portland starts call
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11015257,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld_fb4,12303,zhiwang,2/13/2014 3:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Will it be raining in Beijing. Please see the screen for more information.,Will it be raining in Beijing. Please see the screen for more information.
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11048980,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14067,fenli,4/10/2014 6:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Place not sort by distance when my query is closest KFC.,Place not sort by distance when my query is closest KFC.
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE,11054083,Zh-CN,Windows Phone Blue\Experiences\CoreX\Store,wpb_cxe_r1_exp_dev3,14096,huazhon,5/15/2014 13:23,AppStoreUX.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5633/MarketplaceHub,Windows Store,AppStoreUX.exe,768x1280,Please list my history so that i can click to search again.,Please list my history so that i can click to search again.
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11068530,Zh-CN,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,wpb_exp_realworld_fb4,12314,minlei,2/21/2014 3:48,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,480x800,SR is ok and Should open app,SR is ok and Should open app
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,11070310,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12385,v-trugan,5/16/2014 15:25,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,Microsoft store shows 50 tips on 4 square card,Microsoft store shows 50 tips on 4 square card
Windows Phone Blue\Experiences_DevPartners\Bing\CU\SR,11084127,Zh-CN,Windows Phone Blue\Experiences\RealWorld\Search,wpb_cxe_r1_exp_dev3,14082,a-losun,4/25/2014 6:17,BinaryMissing.exe,,Cortana Other feedback,Websearch.exe,480x800,Does not work out of office. Tried last night at home  with wifi  and no matter what i said nanas responce is alwayse i dont  understand.,Does not work out of office. Tried last night at home with wifi and no matter what i said nanas responce is alwayse i dont understand.
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,11085742,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,wpb_cxe_r1_exp_dev3,14082,xinxingy,4/24/2014 18:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Basic search relevance,Bing_HOSE.server,480x800,结果不够直接 没有显示具体的赛程安排,Results not directly No Show Schedule
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,11088342,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,wpb_cxe_r1_exp_dev3,14100,xurao,5/21/2014 5:14,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Basic search relevance,Bing_HOSE.server,480x800,Should be give me the answer. Not web search.,Should be give me the answer. Not web search.
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11092297,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14054,v-ruyuyu,3/25/2014 9:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Over trigger,Over trigger
Windows Phone Blue\Experiences\RealWorld\VoiceFramework,11113987,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12268,megnim,12/30/2013 23:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,Saying tip Lets try again on SMS confirmation page gave web result,Saying tip Lets try again on SMS confirmation page gave web result
Windows Phone Blue\Experiences_DevPartners\Bing\ProactiveExperiences,11135741,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12243,jordana,11/18/2013 22:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Even though proactive canvas didnt load user can scroll up causing personality to move to corner,Even though proactive canvas didnt load user can scroll up causing personality to move to corner
Windows Phone Blue\Experiences\RealWorld\Search,11137664,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12322,ramnat,2/28/2014 3:15,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,768x1280,Why is it trying to text?,Why is it trying to text?
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,11143373,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12292,chamilt,1/24/2014 8:05,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive,Search,WebSearch.exe,480x800,No news answer fired  query was what are the top News stories today,No news answer fired  query was what are the top News stories today
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,11169290,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_cxe_r1_exp_dev3,14102,chchin,5/28/2014 14:32,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId={0942393a-c940-4bf1-8211-031523761f75}&SuggestionType=InterestId,Cortana Other feedback,Websearch.exe,768x1280,Text give feedback about Cortana is too close to the search box ,Text give feedback about Cortana is too close to the search box 
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11172172,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14050,wbromage,4/15/2014 12:18,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Understood query  where is the Microsoft office but couldnt give answer. Provided algo results for Office products and Microsoft websites. Local tab couldnt return any information.,Understood query  where is the Microsoft office but couldnt give answer. Provided algo results for Office products and Microsoft websites. Local tab couldnt return any information.
Windows Phone Blue\Experiences\RealWorld\Search,11173721,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12324,joannecu,2/28/2014 7:01,starthost.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5602/Start,Cortana Other feedback,Websearch.exe,480x854,Tsla stock tile does not have a last updated time. (content issue),Tsla stock tile does not have a last updated time. (content issue)
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11189036,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld,12315,patarak,2/20/2014 2:03,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,After showing the map of Thailand Bangkok. I asked   can I get there by foot  cortana says  here is the route and travel time to Bangkok  but you cant actually get there by car\bus ,After showing the map of Thailand Bangkok. I asked   can I get there by foot  cortana says  here is the route and travel time to Bangkok  but you cant actually get there by car\bus 
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11206805,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14086,hatang,5/8/2014 9:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,测试环境：default，询问附近有什么眼镜店，娜娜说附近没有找到，最近的3.7公里，但是实际上给出了结果,Test environment:default_ ask any shop nearby_ said Nana was not found near recently 3.7 km_ but actually gives results
Windows Phone Blue\Experiences\RealWorld\CortanaOOBE\Settings,11209320,En-US,Windows Phone Blue\Experiences\RealWorld,wpb_exp_realworld,12279,diegoca,1/14/2014 22:44,SMSettings.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5664/AssistUXSettings,Cortana,SMSettings.exe,768x1280,Cortana should be turned off when I switch my speech language,Cortana should be turned off when I switch my speech language
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,11234836,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12326,augustw,3/16/2014 2:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,Should be Heres what I found. in screenprompt,Should be Heres what I found. in screenprompt
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11250838,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_cxe_r1_exp_dev3,14069,zhaoyil,4/18/2014 2:10,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,询问我是谁，实际弹出日程安排，应该问我或叫我输入的名字,Asked who I was_ the actual eject schedule_ ask me or ask me to enter name
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11256383,Zh-CN,Windows Phone Blue\Experiences\RealWorld\VoiceFramework\Help,wpb_cxe_r1_exp_dev3,14077,wezha,4/25/2014 3:18,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Help and Tips,RW_Cortana_Help.client,480x800,地铁上现在人多吗？ 这句话的语义无法正确识别,Iron man now much?  Semantic of the sentence does not correctly identify
Windows Phone Blue\Experiences_DevPartners\Bing\CU\SR,11261022,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,WPMain,12290,ashwinje,1/30/2014 6:57,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,768x1280,I said turn Bluetooth on. Its asking if I want to set an alarm,I said turn Bluetooth on. Its asking if I want to set an alarm
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,11265603,Zh-CN,Windows Phone Blue\Experiences\RealWorld\Search,wpb_cxe_r1_exp_dev3,14077,yukaih,4/18/2014 14:22,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Other feedback,Websearch.exe,480x800,Over trigger of the canledar assistent,Over trigger of the canledar assistent
Windows Phone Blue\Experiences\RealWorld\IntentExtraction,11286413,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12271,rojone,1/6/2014 2:21,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,I took this flight on Monday night so its over ,I took this flight on Monday night so its over 
Windows Phone Blue\Experiences\RealWorld\Search,11288332,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp,12293,atuld,1/27/2014 7:17,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Once it failed  I entered word canary yo search and then end up seeing this screen. I was expecting to see message like searching for canary,Once it failed  I entered word canary yo search and then end up seeing this screen. I was expecting to see message like searching for canary
Windows Phone Blue\Experiences_DevPartners\Bing\ProactiveExperiences,11294090,Zh-CN,Windows Phone Blue\Experiences\RealWorld\ContextualAwareness,wpb_cxe_r1_exp_dev3,14095,hazha,5/15/2014 1:26,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/Trackers,Cortana Suggestions UX  Content  inferences,mffileavcapture.dll,768x1280,大乐透应该显示在彩票这一栏里,Lotto in this column should be displayed in the lottery
